Longitude,Latitude,UTC_Time,Mean,UTMX,UTMY
-111.9900248,33.0739687,151253,39.07692308,407591.3819,3659922.885
-111.9900233,33.0739598,151254,38.57142857,407591.5126,3659921.897
-111.9900229,33.0739511,151255,39.14285714,407591.5408,3659920.932
-111.9900225,33.0739426,151256,39.84615385,407591.5693,3659919.99
-111.9900225,33.0739342,151257,39.5,407591.5605,3659919.058
-111.9900219,33.073926,151258,36.85714286,407591.6079,3659918.149
-111.9900215,33.0739175,151259,36.84615385,407591.6364,3659917.206
-111.9900232,33.0739088,151300,34.21428571,407591.4686,3659916.243
-111.9900234,33.0739002,151301,32.84615385,407591.441,3659915.29
-111.9900232,33.0738919,151302,34.07142857,407591.4509,3659914.369
-111.9900237,33.0738836,151303,33.35714286,407591.3956,3659913.449
-111.9900233,33.0738754,151304,31.15384615,407591.4244,3659912.54
-111.9900228,33.073859,151306,34.69230769,407591.4539,3659910.721
-111.9900241,33.0738504,151307,32.92307692,407591.3235,3659909.769
-111.9900252,33.073842,151308,33.85714286,407591.2121,3659908.839
-111.9900249,33.0738338,151309,33.76923077,407591.2315,3659907.929
-111.9900244,33.0738256,151310,36.35714286,407591.2696,3659907.02
-111.9900247,33.0738175,151311,37.21428571,407591.2331,3659906.122
-111.9900244,33.0738092,151312,36.61538462,407591.2525,3659905.201
-111.9900242,33.0738012,151313,37.42857143,407591.2628,3659904.314
-111.9900234,33.073793,151314,38.28571429,407591.3289,3659903.405
-111.9900232,33.0737848,151315,38.38461538,407591.339,3659902.495
-111.9900223,33.0737765,151316,40.21428571,407591.4143,3659901.574
-111.9900213,33.073768,151317,40.46153846,407591.4988,3659900.631
-111.9900218,33.0737596,151318,40.92857143,407591.4433,3659899.7
-111.9900225,33.0737513,151319,40.5,407591.3693,3659898.781
-111.9900222,33.073743,151320,40.30769231,407591.3886,3659897.86
-111.9900226,33.0737347,151321,38.71428571,407591.3426,3659896.94
-111.990023,33.0737264,151322,37.92857143,407591.2966,3659896.02
-111.990023,33.0737178,151323,39.15384615,407591.2876,3659895.067
-111.9900236,33.0737095,151324,36.42857143,407591.2229,3659894.147
-111.9900242,33.0737013,151325,34.76923077,407591.1583,3659893.239
-111.9900238,33.0736931,151326,32.35714286,407591.1871,3659892.329
-111.990022,33.0736849,151327,33.85714286,407591.3465,3659891.418
-111.9900211,33.0736765,151328,36.23076923,407591.4218,3659890.486
-111.9900212,33.0736681,151329,33.35714286,407591.4036,3659889.555
-111.9900219,33.0736599,151330,33.5,407591.3297,3659888.647
-111.9900213,33.0736516,151331,35.92307692,407591.3771,3659887.726
-111.9900198,33.0736432,151332,34.42857143,407591.5083,3659886.793
-111.9900197,33.0736349,151333,35.53846154,407591.5089,3659885.873
-111.9900202,33.0736265,151334,36.64285714,407591.4535,3659884.942
-111.9900218,33.073618,151335,35.35714286,407591.2952,3659884.001
-111.9900222,33.0736095,151336,34.69230769,407591.249,3659883.059
-111.9900215,33.0736011,151337,35.57142857,407591.3056,3659882.127
-111.9900213,33.0735928,151338,36.38461538,407591.3156,3659881.207
-111.9900208,33.0735846,151339,36.57142857,407591.3537,3659880.297
-111.9900203,33.0735764,151340,33.5,407591.3918,3659879.388
-111.9900208,33.0735681,151341,36.53846154,407591.3364,3659878.468
-111.9900211,33.0735597,151342,36.35714286,407591.2996,3659877.537
-111.9900215,33.0735513,151343,35.07142857,407591.2535,3659876.606
-111.9900218,33.0735431,151344,33.07692308,407591.2169,3659875.697
-111.9900212,33.073535,151345,34.14285714,407591.2645,3659874.799
-111.9900205,33.0735267,151346,34.92307692,407591.3211,3659873.878
-111.9900198,33.0735183,151347,33.71428571,407591.3777,3659872.946
-111.9900196,33.0735099,151348,33.07142857,407591.3876,3659872.014
-111.9900196,33.0735016,151349,33.76923077,407591.3789,3659871.094
-111.9900197,33.0734934,151350,31.42857143,407591.361,3659870.185
-111.9900187,33.0734854,151351,31,407591.446,3659869.297
-111.9900172,33.0734776,151352,32.92307692,407591.5778,3659868.431
-111.9900168,33.0734695,151353,35.57142857,407591.6067,3659867.533
-111.990018,33.073461,151354,33.07692308,407591.4858,3659866.592
-111.9900194,33.0734529,151355,33,407591.3467,3659865.695
-111.9900196,33.0734447,151356,36.14285714,407591.3194,3659864.786
-111.9900223,33.0734366,151357,35.69230769,407591.0589,3659863.89
-111.9900235,33.0734285,151358,35.92857143,407590.9384,3659862.993
-111.9900216,33.0734198,151359,33.07142857,407591.1067,3659862.027
-111.9900205,33.0734113,151400,32.84615385,407591.2005,3659861.084
-111.9900191,33.0734029,151401,37.07142857,407591.3224,3659860.151
-111.990018,33.0733946,151402,37.38461538,407591.4164,3659859.23
-111.9900174,33.0733863,151403,31.71428571,407591.4637,3659858.309
-111.9900158,33.0733781,151404,32.5,407591.6045,3659857.399
-111.9900146,33.0733703,151405,39.84615385,407591.7083,3659856.533
-111.990014,33.0733619,151406,37.21428571,407591.7556,3659855.601
-111.9900147,33.0733531,151407,41.28571429,407591.681,3659854.626
-111.9900168,33.0733444,151408,42.38461538,407591.4759,3659853.663
-111.9900176,33.0733362,151409,45.35714286,407591.3927,3659852.755
-111.9900188,33.0733279,151410,46.84615385,407591.272,3659851.836
-111.9900149,33.073322,151411,50.57142857,407591.6298,3659851.178
-111.9900103,33.0733213,151412,53.71428571,407592.0585,3659851.097
-111.9900106,33.0733216,151413,55.92307692,407592.0308,3659851.13
-111.9900117,33.0733198,151414,55.14285714,407591.9262,3659850.931
-111.9900117,33.0733164,151415,51.5,407591.9227,3659850.554
-111.9900131,33.0733136,151416,52.92307692,407591.7891,3659850.245
-111.9900141,33.0733109,151417,52.35714286,407591.6929,3659849.947
-111.9900145,33.0733082,151418,50.38461538,407591.6528,3659849.648
-111.990011,33.0733045,151419,43.28571429,407591.9756,3659849.235
-111.990005,33.0733,151420,39.85714286,407592.531,3659848.73
-111.9900028,33.0732966,151421,44.61538462,407592.7328,3659848.351
-111.9900031,33.0732946,151422,45.64285714,407592.7027,3659848.13
-111.9900054,33.0732933,151423,39.38461538,407592.4866,3659847.988
-111.9900086,33.0732917,151424,31.92857143,407592.1862,3659847.813
-111.9900105,33.0732897,151425,29.78571429,407592.0068,3659847.593
-111.990012,33.0732873,151426,30.92307692,407591.8643,3659847.328
-111.9900097,33.0732816,151427,31.64285714,407592.073,3659846.695
-111.9900053,33.073273,151428,29.5,407592.4747,3659845.737
-111.9900046,33.0732679,151429,28.38461538,407592.5347,3659845.171
-111.9900078,33.0732662,151430,29,407592.2342,3659844.985
-111.9900105,33.0732602,151431,32.30769231,407591.9759,3659844.323
-111.9900145,33.0732542,151432,30.14285714,407591.5963,3659843.661
-111.9900202,33.073251,151433,24.28571429,407591.0609,3659843.311
-111.9900251,33.0732464,151434,26.84615385,407590.5987,3659842.806
-111.9900282,33.0732472,151435,28.35714286,407590.3102,3659842.897
-111.9900309,33.0732502,151436,24.92857143,407590.0613,3659843.232
-111.990033,33.073252,151437,25.46153846,407589.8671,3659843.433
-111.9900354,33.0732541,151438,28.57142857,407589.6453,3659843.668
-111.9900418,33.0732522,151439,27.07692308,407589.0459,3659843.463
-111.9900516,33.0732472,151440,22.35714286,407588.1259,3659842.918
-111.9900579,33.0732451,151441,22.78571429,407587.5356,3659842.69
-111.9900591,33.0732471,151442,24.92307692,407587.4257,3659842.913
-111.9900607,33.0732498,151443,29.78571429,407587.2792,3659843.214
-111.9900628,33.0732522,151444,33.21428571,407587.0857,3659843.482
-111.9900647,33.0732545,151445,34.92307692,407586.9107,3659843.738
-111.9900683,33.0732551,151446,33.57142857,407586.5753,3659843.808
-111.9900704,33.0732563,151447,32.15384615,407586.3805,3659843.943
-111.9900727,33.0732583,151448,32,407586.1679,3659844.167
-111.990081,33.0732605,151449,35.35714286,407585.3955,3659844.418
-111.9900887,33.0732638,151450,33,407584.6802,3659844.791
-111.9900924,33.0732674,151451,33.57142857,407584.3386,3659845.193
-111.9900881,33.0732702,151452,40,407584.7429,3659845.5
-111.9900856,33.0732713,151453,43.53846154,407584.9774,3659845.619
-111.9900869,33.0732711,151454,43.85714286,407584.8558,3659845.598
-111.9900868,33.073271,151455,44,407584.8651,3659845.587
-111.9900864,33.073271,151456,43.92857143,407584.9024,3659845.587
-111.9900883,33.0732759,151457,43.5,407584.7302,3659846.132
-111.9900872,33.0732846,151458,44.84615385,407584.842,3659847.095
-111.9900873,33.0732932,151459,46.14285714,407584.8416,3659848.049
-111.9900896,33.0733016,151500,45.42857143,407584.6357,3659848.982
-111.9900905,33.0733099,151501,39.69230769,407584.5604,3659849.903
-111.9900906,33.073318,151502,40.14285714,407584.5595,3659850.801
-111.9900888,33.0733263,151503,40.15384615,407584.7362,3659851.72
-111.9900885,33.0733344,151504,36.85714286,407584.7727,3659852.618
-111.9900889,33.0733427,151505,40,407584.744,3659853.538
-111.9900886,33.0733512,151506,39.38461538,407584.7809,3659854.48
-111.9900881,33.0733595,151507,36.85714286,407584.8363,3659855.4
-111.9900879,33.0733678,151508,38.61538462,407584.8636,3659856.32
-111.9900881,33.0733761,151509,39.92857143,407584.8536,3659857.241
-111.9900883,33.0733845,151510,37.21428571,407584.8437,3659858.172
-111.9900896,33.0733928,151511,36.23076923,407584.7311,3659859.093
-111.9900911,33.0734009,151512,38.42857143,407584.5995,3659859.993
-111.9900904,33.0734092,151513,36.85714286,407584.6735,3659860.912
-111.9900898,33.0734175,151514,36.23076923,407584.7382,3659861.832
-111.9900888,33.0734259,151515,38.07142857,407584.8403,3659862.762
-111.9900886,33.0734344,151516,36.14285714,407584.8679,3659863.705
-111.9900886,33.0734426,151517,37,407584.8765,3659864.614
-111.990088,33.0734509,151518,36.92857143,407584.9412,3659865.533
-111.990089,33.073459,151519,31.84615385,407584.8563,3659866.432
-111.9900893,33.0734674,151520,32.85714286,407584.8371,3659867.364
-111.9900883,33.0734762,151521,32.28571429,407584.9396,3659868.339
-111.9900884,33.0734845,151522,30.30769231,407584.939,3659869.259
-111.9900901,33.0734926,151523,29.42857143,407584.7887,3659870.158
-111.9900914,33.0735008,151524,28.92307692,407584.676,3659871.069
-111.9900914,33.0735091,151525,28.35714286,407584.6846,3659871.989
-111.9900905,33.0735174,151526,30.92857143,407584.7773,3659872.908
-111.9900897,33.0735257,151527,32.23076923,407584.8607,3659873.828
-111.9900905,33.0735335,151528,32.35714286,407584.7942,3659874.693
-111.9900911,33.0735418,151529,33.85714286,407584.7468,3659875.614
-111.9900932,33.0735502,151530,32.53846154,407584.5596,3659876.547
-111.9900918,33.0735584,151531,35.64285714,407584.6989,3659877.455
-111.9900867,33.073567,151532,32,407585.1839,3659878.404
-111.9900866,33.0735752,151533,32.14285714,407585.2018,3659879.313
-111.9900897,33.0735833,151534,32.85714286,407584.9209,3659880.214
-111.9900914,33.0735915,151535,33.23076923,407584.7708,3659881.124
-111.9900917,33.0735996,151536,35.07142857,407584.7513,3659882.023
-111.990093,33.0736076,151537,39.64285714,407584.6383,3659882.911
-111.9900922,33.073616,151538,39.07692308,407584.7218,3659883.841
-111.9900908,33.0736243,151539,36.57142857,407584.8611,3659884.76
-111.9900913,33.0736324,151540,37.14285714,407584.8229,3659885.659
-111.990093,33.0736405,151541,36.46153846,407584.6727,3659886.558
-111.9900925,33.0736486,151542,38.35714286,407584.7278,3659887.456
-111.9900918,33.0736568,151543,37.23076923,407584.8017,3659888.365
-111.9900915,33.073665,151544,34.92857143,407584.8383,3659889.273
-111.9900921,33.073673,151545,33.42857143,407584.7907,3659890.161
-111.9900925,33.0736813,151546,36.23076923,407584.762,3659891.081
-111.9900912,33.0736897,151547,35.21428571,407584.8922,3659892.012
-111.9900909,33.0736979,151548,36.76923077,407584.9287,3659892.92
-111.9900902,33.0737063,151549,39.35714286,407585.0029,3659893.851
-111.9900904,33.0737147,151550,38.64285714,407584.993,3659894.783
-111.9900902,33.0737227,151551,40.46153846,407585.02,3659895.669
-111.9900892,33.073731,151552,40.14285714,407585.122,3659896.589
-111.9900909,33.0737393,151553,40.38461538,407584.972,3659897.51
-111.9900925,33.0737476,151554,41.85714286,407584.8313,3659898.432
-111.9900922,33.0737558,151555,39.28571429,407584.8679,3659899.341
-111.9900915,33.073764,151556,36.92307692,407584.9418,3659900.249
-111.9900911,33.0737723,151557,34.78571429,407584.9879,3659901.169
-111.9900915,33.0737806,151558,36.85714286,407584.9592,3659902.09
-111.9900907,33.0737887,151559,38.46153846,407585.0423,3659902.987
-111.9900905,33.0737967,151600,37.78571429,407585.0694,3659903.874
-111.9900922,33.0738049,151601,39.76923077,407584.9193,3659904.784
-111.9900915,33.0738129,151602,39.35714286,407584.993,3659905.671
-111.9900913,33.0738213,151603,41.21428571,407585.0204,3659906.602
-111.9900923,33.0738299,151604,40.30769231,407584.9361,3659907.556
-111.9900912,33.0738382,151605,35.78571429,407585.0474,3659908.475
-111.9900916,33.0738464,151606,35.42857143,407585.0187,3659909.385
-111.9900926,33.0738547,151607,33.76923077,407584.934,3659910.306
-111.9900935,33.073863,151608,33.21428571,407584.8587,3659911.227
-111.9900937,33.0738713,151609,32.61538462,407584.8487,3659912.147
-111.9900938,33.0738796,151610,31.21428571,407584.848,3659913.068
-111.9900947,33.073888,151611,32.35714286,407584.7728,3659914
-111.9900948,33.073896,151612,32.69230769,407584.7718,3659914.887
-111.9900943,33.0739041,151613,34.71428571,407584.827,3659915.784
-111.9900915,33.0739126,151614,34.85714286,407585.0972,3659916.724
-111.9900892,33.0739212,151615,33.53846154,407585.3209,3659917.676
-111.9900897,33.0739298,151616,33.71428571,407585.2832,3659918.63
-111.9900912,33.073938,151617,35.69230769,407585.1518,3659919.54
-111.9900913,33.0739462,151618,36.85714286,407585.151,3659920.449
-111.9900912,33.0739548,151619,35.14285714,407585.1693,3659921.403
-111.9900921,33.0739633,151620,32.61538462,407585.0942,3659922.346
-111.9900932,33.0739717,151621,33.28571429,407585.0003,3659923.278
-111.9900947,33.07398,151622,33.71428571,407584.869,3659924.2
-111.990096,33.0739883,151623,33.15384615,407584.7563,3659925.121
-111.9900961,33.0739967,151624,32.28571429,407584.7558,3659926.052
-111.9900957,33.074005,151625,32.61538462,407584.8018,3659926.972
-111.9900952,33.0740136,151626,33,407584.8575,3659927.925
-111.9900948,33.0740219,151627,33.14285714,407584.9035,3659928.845
-111.990095,33.0740302,151628,36.46153846,407584.8935,3659929.766
-111.9900952,33.0740385,151629,35.07142857,407584.8835,3659930.686
-111.9900961,33.0740467,151630,35.21428571,407584.8081,3659931.596
-111.9900956,33.0740552,151631,37.53846154,407584.8636,3659932.538
-111.9900935,33.0740637,151632,34.57142857,407585.0685,3659933.478
-111.9900941,33.0740721,151633,32.30769231,407585.0213,3659934.41
-111.9900947,33.0740804,151634,35.07142857,407584.974,3659935.331
-111.9900948,33.0740887,151635,32.21428571,407584.9733,3659936.251
-111.9900948,33.074097,151636,32.69230769,407584.982,3659937.171
-111.9900932,33.0741055,151637,33,407585.1402,3659938.112
-111.9900933,33.0741138,151638,32.14285714,407585.1396,3659939.033
-111.9900959,33.0741221,151639,34.15384615,407584.9056,3659939.955
-111.9900964,33.0741303,151640,35.71428571,407584.8675,3659940.865
-111.9900951,33.0741387,151641,32.69230769,407584.9976,3659941.795
-111.9900948,33.0741472,151642,34.35714286,407585.0345,3659942.737
-111.9900948,33.0741555,151643,35.5,407585.0432,3659943.657
-111.9900948,33.0741637,151644,36,407585.0517,3659944.566
-111.9900952,33.0741719,151645,33.85714286,407585.023,3659945.476
-111.990096,33.0741801,151646,33.57142857,407584.9569,3659946.386
-111.9900964,33.0741883,151647,36.30769231,407584.9281,3659947.295
-111.9900963,33.0741967,151648,36.14285714,407584.9462,3659948.226
-111.9900959,33.074205,151649,36.46153846,407584.9923,3659949.146
-111.9900952,33.0742133,151650,34.5,407585.0663,3659950.066
-111.9900971,33.0742216,151651,36.42857143,407584.8976,3659950.988
-111.9900989,33.0742298,151652,36.23076923,407584.7382,3659951.898
-111.9900995,33.0742381,151653,36.21428571,407584.6908,3659952.819
-111.9900988,33.074246,151654,36.92307692,407584.7644,3659953.694
-111.9900976,33.0742542,151655,36.57142857,407584.885,3659954.602
-111.9900972,33.0742627,151656,37,407584.9312,3659955.544
-111.9900969,33.0742711,151657,37.53846154,407584.968,3659956.475
-111.9900969,33.0742793,151658,36.78571429,407584.9766,3659957.384
-111.9900969,33.0742876,151659,41.21428571,407584.9853,3659958.305
-111.9900961,33.0742961,151700,40.92307692,407585.0688,3659959.246
-111.9900962,33.0743041,151701,40,407585.0679,3659960.133
-111.9900954,33.0743122,151702,40.23076923,407585.151,3659961.031
-111.9900946,33.0743207,151703,41.14285714,407585.2346,3659961.972
-111.9900954,33.0743291,151704,38.28571429,407585.1687,3659962.904
-111.9900962,33.0743376,151705,39.07692308,407585.1029,3659963.847
-111.9900965,33.0743461,151706,43.35714286,407585.0838,3659964.79
-111.9900969,33.0743543,151707,40,407585.055,3659965.7
-111.9900977,33.0743625,151708,41,407584.9889,3659966.609
-111.9900981,33.0743707,151709,41.78571429,407584.9602,3659967.519
-111.9900983,33.0743788,151710,41.30769231,407584.95,3659968.417
-111.9900998,33.074387,151711,41.21428571,407584.8185,3659969.327
-111.9900995,33.0743953,151712,39.57142857,407584.8552,3659970.247
-111.9900979,33.0744038,151713,39.23076923,407585.0134,3659971.188
-111.9900972,33.0744122,151714,39.21428571,407585.0876,3659972.119
-111.9900985,33.0744205,151715,37.38461538,407584.9749,3659973.04
-111.9901001,33.0744287,151716,41.92857143,407584.8341,3659973.951
-111.9900994,33.0744367,151717,43.07142857,407584.9078,3659974.837
-111.9901012,33.0744449,151718,44.84615385,407584.7484,3659975.748
-111.9901056,33.0744531,151719,43.28571429,407584.3462,3659976.661
-111.9901077,33.0744611,151720,44.21428571,407584.1586,3659977.55
-111.9901074,33.0744692,151721,41.53846154,407584.1951,3659978.448
-111.9901064,33.0744775,151722,43.85714286,407584.2971,3659979.367
-111.9901082,33.0744883,151723,41.76923077,407584.1404,3659980.566
-111.9901079,33.0744985,151724,42.07142857,407584.179,3659981.696
-111.9901061,33.0745079,151725,40.69230769,407584.3569,3659982.737
-111.9901064,33.0745167,151726,42.71428571,407584.3381,3659983.713
-111.9901074,33.0745253,151727,46.92857143,407584.2537,3659984.667
-111.9901083,33.0745337,151728,45.30769231,407584.1785,3659985.599
-111.990109,33.0745422,151729,44.78571429,407584.122,3659986.542
-111.9901089,33.0745509,151730,45.5,407584.1405,3659987.507
-111.990107,33.0745592,151731,44.84615385,407584.3265,3659988.425
-111.9901061,33.0745671,151732,46.35714286,407584.4188,3659989.3
-111.9901065,33.0745753,151733,45.76923077,407584.39,3659990.21
-111.9901069,33.0745833,151734,44.78571429,407584.361,3659991.097
-111.9901059,33.0745909,151735,45.35714286,407584.4623,3659991.939
-111.9901061,33.0745991,151736,48.69230769,407584.4522,3659992.848
-111.9901068,33.0746074,151737,46.85714286,407584.3956,3659993.769
-111.9901076,33.0746156,151738,45.53846154,407584.3295,3659994.679
-111.9901098,33.074624,151739,43.85714286,407584.1329,3659995.612
-111.9901131,33.0746318,151740,46.07142857,407583.833,3659996.48
-111.9901131,33.0746394,151741,48.69230769,407583.841,3659997.322
-111.9901122,33.0746477,151742,45.07142857,407583.9337,3659998.242
-111.9901139,33.0746561,151743,41.35714286,407583.7838,3659999.175
-111.9901138,33.0746645,151744,47.84615385,407583.8019,3660000.106
-111.9901113,33.0746733,151745,45.85714286,407584.0444,3660001.079
-111.9901097,33.0746813,151746,44.21428571,407584.2022,3660001.965
-111.9901086,33.0746898,151747,44.53846154,407584.3137,3660002.906
-111.9901074,33.0746978,151748,47.85714286,407584.4341,3660003.792
-111.9901072,33.0747055,151749,49.15384615,407584.4608,3660004.646
-111.9901087,33.0747139,151750,46.35714286,407584.3296,3660005.578
-111.990111,33.0747219,151751,45.28571429,407584.1233,3660006.467
-111.9901114,33.0747299,151752,49.92307692,407584.0943,3660007.354
-111.9901109,33.0747382,151753,49.78571429,407584.1496,3660008.274
-111.9901121,33.0747462,151754,44,407584.046,3660009.162
-111.9901134,33.0747541,151755,45.92857143,407583.9329,3660010.039
-111.9901128,33.0747622,151756,48.07142857,407583.9974,3660010.937
-111.9901121,33.0747708,151757,48.07692308,407584.0717,3660011.89
-111.9901095,33.0747794,151758,47.64285714,407584.3234,3660012.841
-111.9901063,33.0747876,151759,48.28571429,407584.6307,3660013.747
-111.9901065,33.0747954,151800,49.76923077,407584.6202,3660014.612
-111.9901085,33.0748037,151801,49.5,407584.4422,3660015.534
-111.9901095,33.0748121,151802,46.15384615,407584.3576,3660016.466
-111.9901124,33.0748205,151803,48.92857143,407584.0957,3660017.4
-111.9901105,33.0748289,151804,48.78571429,407584.2818,3660018.33
-111.9901074,33.0748366,151805,42.84615385,407584.5792,3660019.181
-111.990108,33.0748442,151806,40.28571429,407584.5312,3660020.024
-111.9901115,33.0748517,151807,44.64285714,407584.2123,3660020.858
-111.9901101,33.0748589,151808,52.30769231,407584.3505,3660021.655
-111.9901044,33.074867,151809,46.85714286,407584.8911,3660022.548
-111.9901066,33.0748755,151810,45.07142857,407584.6946,3660023.493
-111.9901111,33.0748836,151811,58.69230769,407584.283,3660024.395
-111.9901127,33.074892,151812,60.57142857,407584.1425,3660025.327
-111.9901144,33.0749003,151813,60.15384615,407583.9924,3660026.249
-111.9901148,33.0749086,151814,58.78571429,407583.9638,3660027.17
-111.9901141,33.0749167,151815,58.42857143,407584.0376,3660028.067
-111.9901141,33.0749238,151816,71,407584.045,3660028.854
-111.9901143,33.074925,151817,75.57142857,407584.0276,3660028.987
-111.9901148,33.0749238,151818,76.23076923,407583.9797,3660028.855
-111.9901152,33.0749236,151819,76.5,407583.9421,3660028.833
-111.9901153,33.0749234,151820,76.57142857,407583.9326,3660028.811
-111.9901154,33.0749234,151821,76.46153846,407583.9233,3660028.811
-111.9901153,33.0749242,151822,76.35714286,407583.9334,3660028.9
-111.9901153,33.0749266,151823,76.38461538,407583.9359,3660029.166
-111.990115,33.0749297,151824,77,407583.9672,3660029.509
-111.9901157,33.0749322,151825,69.42857143,407583.9045,3660029.787
-111.9901169,33.0749345,151826,69.92307692,407583.7949,3660030.043
-111.9901161,33.0749377,151827,72.64285714,407583.8729,3660030.397
-111.9901153,33.0749426,151828,71.35714286,407583.9527,3660030.939
-111.9901151,33.0749485,151829,52,407583.9775,3660031.593
-111.9901134,33.0749529,151830,35.14285714,407584.1408,3660032.08
-111.9901115,33.074954,151831,44.38461538,407584.3193,3660032.2
-111.9901082,33.0749559,151832,67.07142857,407584.6293,3660032.408
-111.9901085,33.0749585,151833,68.92857143,407584.604,3660032.696
-111.990111,33.07496,151834,61.76923077,407584.3722,3660032.865
-111.9901103,33.0749615,151835,60.57142857,407584.4391,3660033.031
-111.9901067,33.0749646,151836,57.15384615,407584.7784,3660033.371
-111.9901049,33.0749684,151837,50.78571429,407584.9504,3660033.791
-111.9901057,33.0749714,151838,47.14285714,407584.8789,3660034.124
-111.990104,33.0749753,151839,38.30769231,407585.0416,3660034.555
-111.990102,33.0749797,151840,37.21428571,407585.2329,3660035.041
-111.9901015,33.0749837,151841,43.28571429,407585.2838,3660035.484
-111.9901021,33.0749874,151842,45.30769231,407585.2316,3660035.895
-111.9901023,33.0749915,151843,34.57142857,407585.2173,3660036.35
-111.9901019,33.0749974,151844,31.69230769,407585.2608,3660037.003
-111.9901023,33.0750045,151845,34.85714286,407585.2309,3660037.791
-111.9901039,33.0750108,151846,32.35714286,407585.0881,3660038.491
-111.9901068,33.0750146,151847,29.07692308,407584.8214,3660038.915
-111.9901104,33.0750166,151848,28.14285714,407584.4874,3660039.139
-111.9901144,33.0750183,151849,28.5,407584.1158,3660039.331
-111.9901187,33.0750206,151850,29,407583.7169,3660039.59
-111.9901237,33.0750236,151851,28.28571429,407583.2533,3660039.927
-111.9901291,33.0750262,151852,26,407582.752,3660040.22
-111.9901353,33.0750287,151853,24.85714286,407582.1759,3660040.503
-111.9901433,33.0750322,151854,24.42857143,407581.4328,3660040.898
-111.9901534,33.075035,151855,24,407580.4929,3660041.217
-111.9901594,33.0750355,151856,24.07142857,407579.9334,3660041.278
-111.9901595,33.0750347,151857,24.35714286,407579.9232,3660041.189
-111.9901583,33.0750338,151858,24.23076923,407580.0343,3660041.089
-111.9901569,33.075033,151859,24.28571429,407580.1642,3660040.999
-111.9901553,33.0750321,151900,24.07692308,407580.3126,3660040.897
-111.990154,33.0750314,151901,24.21428571,407580.4332,3660040.819
-111.9901533,33.075031,151902,24.21428571,407580.4981,3660040.774
-111.9901532,33.0750308,151903,24.30769231,407580.5072,3660040.751
-111.9901533,33.0750309,151904,24.35714286,407580.498,3660040.763
-111.9901534,33.0750309,151905,24.28571429,407580.4887,3660040.763
-111.9901532,33.0750308,151906,24.38461538,407580.5072,3660040.751
-111.9901529,33.0750307,151907,24.14285714,407580.5351,3660040.74
-111.9901527,33.0750306,151908,24.23076923,407580.5537,3660040.729
-111.9901528,33.0750307,151909,24.42857143,407580.5445,3660040.74
-111.9901529,33.0750307,151910,24.07142857,407580.5351,3660040.74
-111.990153,33.0750308,151911,24.07692308,407580.5259,3660040.751
-111.990153,33.0750307,151912,24.28571429,407580.5258,3660040.74
-111.9901529,33.0750307,151913,24.28571429,407580.5351,3660040.74
-111.9901529,33.0750308,151914,24.37037037,407580.5352,3660040.751
-111.9901529,33.0750307,151916,24.15384615,407580.5351,3660040.74
-111.9901528,33.0750307,151917,24.28571429,407580.5445,3660040.74
-111.9901527,33.0750306,151918,24.07142857,407580.5537,3660040.729
-111.9901526,33.0750307,151919,24.07692308,407580.5631,3660040.74
-111.9901527,33.0750307,151920,24.21428571,407580.5538,3660040.74
-111.9901529,33.0750307,151921,24.22222222,407580.5351,3660040.74
-111.9901527,33.0750307,151923,24.28571429,407580.5538,3660040.74
-111.9901525,33.0750307,151924,24.22222222,407580.5725,3660040.74
-111.9901526,33.0750307,151926,24.42857143,407580.5631,3660040.74
-111.9901527,33.0750308,151927,24.22222222,407580.5539,3660040.751
-111.9901526,33.0750307,151929,24.21428571,407580.5631,3660040.74
-111.9901524,33.0750305,151930,24.23076923,407580.5816,3660040.717
-111.9901523,33.0750305,151931,24.35714286,407580.5909,3660040.717
-111.9901524,33.0750306,151932,24.15384615,407580.5817,3660040.729
-111.9901526,33.0750307,151933,24.21428571,407580.5631,3660040.74
-111.9901527,33.0750307,151934,24.07142857,407580.5538,3660040.74
-111.9901526,33.0750306,151935,24.30769231,407580.563,3660040.729
-111.9901531,33.0750308,151936,24.35714286,407580.5166,3660040.751
-111.990153,33.0750309,151937,24.23076923,407580.526,3660040.762
-111.9901521,33.0750304,151938,24.35714286,407580.6095,3660040.706
-111.9901515,33.07503,151939,24.35714286,407580.6651,3660040.661
-111.9901517,33.07503,151940,24.23076923,407580.6464,3660040.661
-111.9901526,33.0750303,151941,24.28571429,407580.5627,3660040.695
-111.9901534,33.0750307,151942,24.35714286,407580.4885,3660040.741
-111.9901537,33.0750308,151943,24.30769231,407580.4606,3660040.752
-111.9901535,33.0750307,151944,24,407580.4791,3660040.741
-111.990153,33.0750304,151945,24.30769231,407580.5255,3660040.707
-111.9901528,33.0750304,151946,24.35714286,407580.5441,3660040.707
-111.9901531,33.0750305,151947,24.14285714,407580.5162,3660040.718
-111.9901535,33.0750307,151948,24.30769231,407580.4791,3660040.741
-111.9901536,33.0750308,151949,24.28571429,407580.4699,3660040.752
-111.9901533,33.0750307,151950,24.28571429,407580.4978,3660040.74
-111.9901531,33.0750305,151951,24.23076923,407580.5162,3660040.718
-111.990153,33.0750304,151952,24.14285714,407580.5255,3660040.707
-111.9901533,33.0750305,151953,24.38461538,407580.4976,3660040.718
-111.9901535,33.0750307,151954,24.14285714,407580.4791,3660040.741
-111.9901533,33.0750307,151956,24.23076923,407580.4978,3660040.74
