LAT,LNG,COURSE,SPEED,ELEV,HDOP,FIX,UTC_DATE,UTC_TIME,INT_VOLT,EXT_VOLT,EM38raw,EM38,UTMX,UTMY
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203721,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203722,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203723,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.8,0.7,GPS,280415,203724,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203725,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203726,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0023,23,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203727,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0023,23,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203728,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203729,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203730,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203731,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0,359.7,0.7,GPS,280415,203732,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0025,25,408747.8052,3660587.991
33.080065,-111.9777033,179.4,0.4,359.6,0.7,GPS,280415,203733,4.08,0,T§-0024,24,408747.8052,3660587.991
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0025,25,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0025,25,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0025,25,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006333,-111.9777033,179.4,0.1,359.6,0.7,GPS,280415,203734,4.08,0,T§-0024,24,408747.8034,3660587.806
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0025,25,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0025,25,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777033,179.4,0.4,359.4,0.7,GPS,280415,203735,4.08,0,T§-0024,24,408747.8069,3660588.176
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203736,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0024,24,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0025,25,408747.9618,3660588.175
33.08006667,-111.9777017,179.4,0,359.3,0.7,GPS,280415,203737,4.08,0,T§-0025,25,408747.9618,3660588.175
